DateTime,stage_1_output_konv_avd,stage_2_input_water_sum,stage_2_output_bottom_pressure,stage_2_output_bottom_temp,stage_2_output_bottom_temp_hum_steam,stage_2_output_bottom_vacuum,stage_2_output_top_pressure,stage_2_output_top_pressure_at_end,stage_2_output_top_temp,stage_2_output_top_vacuum,stage_3_input_pressure,stage_3_input_soft_water,stage_3_input_steam,stage_3_output_temp_hum_steam,stage_3_output_temp_top,stage_4_input_overheated_steam,stage_4_input_polymer,stage_4_input_steam,stage_4_input_water,stage_4_output_dry_residue_avg,stage_4_output_product,work_shift,stage_4_output_danger_gas
2021-11-28 08:00:00,69.33,4.301223221070275,347.6,4.365261888341151,117.21,55.51,5.972536537222463,246.38,95.97,44.69,0.32,525.13,609.46,4.6872108963243,47.54,153.24,19.57,6.08,283.38,22.68,49.86,1,
2021-11-28 09:00:00,70.33,4.301223221070275,367.27,4.384772860341907,116.09,60.47,6.020270638949651,274.98,96.2,47.44,0.33,544.53,600.86,4.6886837862159085,47.44,153.36,20.06,6.08,287.43,22.68,51.53,1,0.19
2021-11-28 10:00:00,71.33,4.3010876921685295,386.94,4.403788126455394,114.96,65.43,6.0658296290632885,303.57,96.42,50.2,0.34,563.94,592.26,4.690154509893088,47.33,153.48,20.56,6.07,291.48,22.68,53.19,1,
2021-11-28 11:00:00,71.33,4.301900590194597,366.5,4.383151002335591,113.8,60.05,6.0171566600314375,271.35,95.54,47.15,0.33,546.28,601.39,4.688499793575096,47.59,153.56,19.09,6.07,294.69,22.68,51.47,1,
2021-11-28 12:00:00,71.03,4.302577500800556,346.06,4.362206507224575,112.63,54.66,5.965992881134312,239.12,94.66,44.1,0.32,528.62,610.51,4.686934487790731,47.84,153.64,17.62,6.07,297.9,22.68,49.75,1,0.25
2021-11-28 13:00:00,71.33,4.300816579248338,372.24,4.38974675768902,114.29,61.23,6.030276522893371,279.11,96.02,47.88,0.33,535.52,605.68,4.687671407499835,46.66,153.37,19.56,6.07,294.53,22.58,51.47,1,
2021-11-28 14:00:00,71.63,4.299188356364877,398.43,4.416548827045609,115.94,67.79,6.090653558146974,319.1,97.38,51.66,0.33,542.41,600.85,4.68831576707476,45.49,153.11,21.5,6.07,291.16,22.38,53.19,1,
2021-11-28 15:00:00,71.63,4.315352501405889,388.76,4.40745068701404,116.28,65.58,6.0720301949475495,305.8,97.24,50.36,0.33,546.9,615.87,4.688407784558147,46.01,153.39,20.92,6.07,289.44,22.38,53.61,1,
2021-11-28 16:00:00,71.63,4.331259517620229,379.09,4.398146016553765,116.62,63.38,6.053053409777104,292.5,97.1,49.05,0.33,551.39,630.9,4.688407784558147,46.53,153.68,20.34,6.07,287.73,22.38,54.02,1,
2021-11-28 17:00:00,71.63,4.331127999240345,387.27,4.40562108352751,117.56360000000001,65.51,6.07325188587343,304.55,97.63,50.32,0.34,539.69,622.91,4.689051669968793,46.46,153.41,20.49,6.08,294.8952999999997,22.38,54.18,1,0.13
2021-11-28 18:00:00,71.63,4.330996463561102,395.45,4.413161863604593,117.56360000000001,67.64,6.093073032696079,316.61,98.15,51.58,0.34,528.0,614.92,4.689603241962921,46.38,153.13,20.64,6.08,299.76,22.38,54.34,1,
2021-11-28 19:00:00,71.63,4.328493992712844,397.09,4.414493824811383,117.56360000000001,67.86,6.095238805324437,317.62,98.32,51.71,0.34,534.56,605.86,4.689695141057779,46.61,153.19,20.43,6.08,297.73,22.38,54.23,1,
2021-11-28 20:00:00,73.33,4.325985243790257,398.72,4.415944852877343,117.12,68.09,6.097377410193878,318.63,98.48,51.84,0.34,541.12,596.79,4.689878913915045,46.84,153.25,20.21,6.07,295.7,22.38,54.11,1,0.11
2021-11-28 21:00:00,74.03,4.3267781604434035,416.1,4.435093355610574,117.19,71.81,6.133181099726462,337.58,99.7,54.16,0.34,554.84,599.91,4.692539832124998,45.59,153.32,20.51,6.07,299.23,22.38,53.19,1,
2021-11-28 22:00:00,74.83,4.327702435943282,433.48,4.453882071774309,117.26,75.53,6.167768031576373,356.54,100.93,56.47,0.35,568.56,603.02,4.695285075430352,44.34,153.38,20.8,6.07,302.75,22.38,52.27,1,
2021-11-28 23:00:00,74.83,4.330470147759479,404.94,4.426760966014053,115.53,68.84,6.107290112613573,318.78,98.92,52.41,0.33,550.41,602.62,4.690980842401202,44.86,153.49,19.31,6.08,308.48,22.38,51.43,1,
2021-11-29 01:00:00,72.73,4.334541868102138,382.1829999999999,4.400725712106366,113.16,63.55,6.0688988912075805,292.59,96.67,48.97,0.33,547.09,610.35,4.687579322228809,45.46,153.25,18.96,5.96,313.02,22.38,51.97,1,
2021-11-29 02:00:00,71.63,4.3357208817973705,382.95,4.402441819416474,112.52,64.93,6.0626450240403456,304.17,96.42,49.59,0.33,561.92,618.48,4.688499793575096,45.54,152.9,20.11,5.84,311.83,22.48,53.35,1,
2021-11-29 03:00:00,71.63,4.33768282082183,387.92,4.405987272118725,112.51,65.88,6.073942748096928,309.49,96.55950000000003,50.28,0.35,560.76,613.28,4.691072614988795,45.34,153.21,20.36439999999998,5.85,312.47,22.48,53.43,1,
2021-11-29 04:00:00,71.03,4.339640918177444,392.89,4.409641801706855,112.5,66.82,6.085114258187735,314.82,96.66,50.97,0.36,559.61,608.08,4.693638833975699,45.14,153.52,20.5,5.86,313.12,22.48,53.51,1,
2021-11-29 05:00:00,70.83,4.335851797553269,391.2,4.409033640160408,112.51,66.38,6.082196079065586,311.55,96.6,50.78,0.37,539.1,608.78,4.696107180980193,45.02,153.27,20.29,5.85,314.74,22.48,53.91,1,
2021-11-29 06:00:00,70.63,4.33204826486764,389.5,4.408303357752101,112.52,65.95,6.079269359244679,308.27,96.54,50.6,0.39,518.6,609.48,4.69866052907543,44.89,153.02,20.08,5.84,316.37,22.48,54.31,1,
2021-11-29 07:00:00,70.63,4.337944122103693,397.21,4.415340513703815,112.95,67.65,6.096297423588737,317.91,96.91,51.67,0.39,518.46,614.96,4.700662167447312,44.06,153.28,20.21,5.85,313.3,22.48,53.78,1,
2021-11-29 08:00:00,70.03,4.343675543289958,408.334,4.42232849394725,113.38,69.35,6.113040381003062,327.56,97.28,52.73,0.4,518.32,620.44,4.7026598072653485,43.22,153.53,20.34,5.85,310.23,22.48,53.25,0,0.16
2021-11-29 09:00:00,71.03,4.335851797553269,397.29,4.414251781968619,114.29,66.98,6.097309945191323,313.51,97.5,51.75,0.42,544.94,668.57,4.7064624374699635,43.48,153.37,20.93,6.0,321.6,22.48,55.62,0,
2021-11-29 10:00:00,72.03,4.327966357823938,389.68,4.406109305189839,115.2,64.6,6.081328102766231,299.47,97.72,50.76,0.43,571.56,716.7,4.7102506624385985,43.74,153.2,21.52,6.14,332.96,22.48,57.99,0,
2021-11-29 11:00:00,72.03,4.327438444389479,385.75,4.402686737370185,113.85,64.02,6.075736759342158,295.75,97.08,50.33,0.43,541.45,711.86,4.7086288943563215,45.04,153.33,20.99,6.092399999999995,334.08,22.48,57.27,0,
2021-11-29 12:00:00,71.03,4.326910252115215,381.82,4.3992524153389505,112.51,63.45,6.070113976928242,292.03,96.43,49.91,0.42,511.34,707.01,4.706914169871375,46.35,153.45,20.47,6.13,335.19,22.48,56.55,0,0.15
2021-11-29 13:00:00,69.03,4.330864910577949,388.55,4.4057431612911975,113.69,64.98,6.084977658606428,299.7,96.99,50.87,0.42700000000000005,498.22,709.45,4.709800435066175,46.09,153.25,20.85,6.14,333.05,22.18,57.14,0,
2021-11-29 14:00:00,67.03,4.334803991301542,395.27,4.412313327278754,114.88,66.51,6.09964607995251,307.38,97.54,51.83,0.45,485.1,711.88,4.7125885827553615,45.83,153.05,21.24,6.15,330.91,21.98,57.73,0,0.15
2021-11-29 15:00:00,67.03,4.330864910577949,378.64,4.392100720245356,113.5,62.9,6.061829809768546,287.86,96.03,49.24,0.43,498.95,595.1,4.707275408925245,46.94,152.87,18.6,6.14,334.7,21.98,53.91,0,
2021-11-29 16:00:00,66.63,4.327042326341122,362.01,4.371471120734365,112.13,59.29,6.0225028368921665,268.34,94.53,46.66,0.4,512.79,478.33,4.7019338544204,48.06,152.7,15.97,6.13,338.5,21.98,50.1,0,
2021-11-29 17:00:00,66.83,4.3292849234158215,370.28,4.384772860341907,114.05,60.77,6.04455497568209,274.83,96.52,47.94,0.43,525.72,580.76,4.707094805710017,46.88,152.87,17.93,6.14,335.92,21.98,53.57,0,
2021-11-29 18:00:00,67.03,4.331391018705302,378.55,4.397899983830172,115.98,62.25,6.066108090103747,281.32,98.52,49.23,0.46,538.65,683.19,4.712319101505135,45.7,153.04,19.9,6.15,333.34,21.98,57.03,0,
2021-11-29 19:00:00,67.03,4.356324137321509,389.95,4.408303357752101,114.4,64.94,6.090653558146974,298.72,98.07,51.07,0.46,532.76,678.55,4.7140245909001735,45.6,153.42,20.9,6.15,344.04,21.98,57.31,0,
2021-11-29 20:00:00,67.63,4.380525508547614,401.34,4.418599614904722,112.83,65.5557,6.11461095192969,316.13,97.62,52.9,0.46,526.87,673.91,4.715637639014062,45.5,153.81,21.91,6.15,354.74,21.98,57.59,0,0.17
2021-11-29 21:00:00,66.63,4.364880475838911,394.35,4.413040688203051,112.22,66.23,6.09616234321571,307.44,96.74,52.04,0.46,534.03,684.1,4.713217090071225,45.38,153.36,22.09,6.16,351.13,21.98,56.77,0,
2021-11-29 22:00:00,65.63,4.348857573282368,387.36,4.4075725416416205,111.62,64.83,6.077366976108685,298.75,95.86,51.19,0.46,541.2,694.28,4.710700687197555,45.25,152.92,22.27,6.16,347.52,21.98,55.95,0,
2021-11-29 23:00:00,65.63,4.344584339198011,381.07219999999984,4.400971050674819,111.23,63.18,6.061130525341085,288.81,94.98,50.1,0.43,539.72,652.23,4.7032945839812905,45.66,152.67,21.2,6.15,324.31,21.98,55.37,0,
2021-11-30 01:00:00,67.83,4.4073288175361,379.62,4.397776944765114,111.31,62.83,6.062365596864235,287.71,95.08,49.68,0.4,514.89,661.04,4.697840520829399,45.98,152.83,20.95,6.108799999999993,300.95,22.18,56.93,0,
2021-11-30 02:00:00,69.33,4.47026642352329,384.32,4.401461547312489,111.78,64.14,6.079818772073553,296.55,96.06,50.35,0.41,491.55,711.89,4.699752828474039,45.89,153.23,21.77,6.11,300.8,22.48,59.07,0,
2021-11-30 03:00:00,69.33,4.467974946810247,383.01,4.401461547312489,112.13,63.41,6.083222972347523,292.33,96.27,50.33,0.41,520.19,696.11,4.700116663297045,47.01,153.09,21.47,6.13,303.5,22.48,56.81,0,
2021-11-30 04:00:00,69.33,4.46579316951945,381.7,4.401584133889412,112.49,62.69,6.086615623346915,288.1,96.49,50.3,0.42,548.83,680.32,4.700571270751344,48.13,152.94,21.17,6.16,306.21,22.48,54.55,0,
2021-11-30 05:00:00,68.23,4.466942066704648,378.37,4.397038392294319,111.74,61.74,6.078994539593345,282.89,96.1,49.72,0.41,543.39,667.75,4.699934762432514,47.31,152.94,21.23,6.14,306.56,22.48,54.85,0,
2021-11-30 06:00:00,67.03,4.468089645439724,375.04,4.392348183745753,111.0,60.79,6.071338009691146,277.69,95.71,49.13,0.41,537.94,655.18,4.699388861227073,46.49,152.95,21.29,6.13,304.4025000000003,22.48,55.15,0,
2021-11-30 07:00:00,67.03,4.468089645439724,369.41,4.387387240915977,112.13,59.57,6.060360747255744,270.84,96.09,48.33,0.39,512.39,652.98,4.695559185715772,46.46,153.21,21.41,6.14,300.31,22.48,53.65,0,
2021-11-30 08:00:00,67.03,4.468089645439724,363.79,4.382401564378955,113.27,58.35,6.049261645834199,264.0,96.47,47.53,0.37,486.84,650.79,4.691714787388277,46.43,153.47,21.52,6.15,298.86990000000026,22.48,52.15,0,
2021-11-30 09:00:00,70.83,4.478472532942134,366.38,4.386392092183521,112.25,59.57,6.058562290640476,271.29,96.25,48.31,0.36,497.2,649.86,4.69125613490122,46.68,153.36,22.28,6.15,293.97,22.48,54.35,0,0.18
2021-11-30 10:00:00,74.03,4.48863636973214,368.97,4.390490713086011,111.23,60.78,6.067754066527567,278.58,96.03,49.09,0.36,507.56,648.94,4.690797271955528,46.94,153.25,23.05,6.15,294.23,22.48,56.55,0,
2021-11-30 11:00:00,74.03,4.496916600547837,361.35,4.379523504455763,110.86,59.35,6.05039361463727,268.34,95.37,48.03,0.37,494.5,640.98,4.692264892839025,46.92,153.17,22.34,6.13,294.02,22.48,54.27,0,
2021-11-30 12:00:00,74.03,4.505128831807865,353.73,4.368307962532944,110.5,57.92,6.032702455124227,258.11,94.71,46.97,0.38,481.44,633.01,4.693821883582654,46.89,153.1,21.63,6.12,293.81,22.48,51.99,0,
2021-11-30 13:00:00,73.83,4.501364017262502,342.55,4.35709336812867,110.34,54.53,6.004676878580117,239.45,94.51,45.0,0.37,486.13,657.57,4.692081557977388,46.69,153.02,21.38,6.12,295.7,23.08,49.3,0,0.15
2021-11-30 14:00:00,73.63,4.497696327682858,331.36,4.34575157880917,110.18,51.13,5.975868559483426,220.8,94.32,43.04,0.36,490.82,682.12,4.69033819835797,46.48,152.99760000000003,21.14,6.12,297.58,23.68,46.61,0,0.15
2021-11-30 15:00:00,73.63,4.506012614454873,337.85,4.354269957628839,110.94,53.1,5.991739509302413,231.24,94.81,43.98,0.36,495.85,681.19,4.68978703170797,46.12,153.02,21.03,6.13,297.53,23.68,49.14,0,
2021-11-30 16:00:00,73.63,4.514260310628249,344.33,4.362588940781406,111.69,55.08,6.007387107651797,241.68,95.31,44.92,0.35,500.89,680.26,4.689327493994814,45.76,153.09,20.92,6.15,297.48,23.68,51.67,0,
2021-11-30 17:00:00,73.73,4.516994495084366,349.6,4.368688070234701,112.24,56.48,6.021775493602573,251.47,95.6,45.87,0.35,483.56,677.96,4.687855552606699,46.19,153.38,20.99,6.15,296.38,23.68,52.22,0,
2021-11-30 18:00:00,73.83,4.519830138821076,354.86,4.374750225703106,112.78,57.88,6.035983698712472,261.26,95.89,46.83,0.34,466.24,675.67,4.686473637052126,46.62,153.66,21.07,6.16,295.28,23.68,52.77,0,
2021-11-30 19:00:00,73.83,4.5132741712835545,359.03,4.379147493923038,112.75,58.51,6.042062599871073,264.45,96.11,47.22,0.35,463.66,670.13,4.68794761244566,46.45,153.38,21.26,6.14,293.7,23.68,52.72,0,
2021-11-30 20:00:00,74.33,4.50678528406669,363.2,4.383525510797617,112.73,59.15,6.0481283942255235,267.63,96.33,47.62,0.35,461.09,664.6,4.689327493994814,46.27,153.1,21.45,6.12,292.11,23.68,52.67,0,0.14
2021-11-30 21:00:00,75.33,4.505791742007813,359.27,4.378144107409657,113.73,57.95,6.041301781955154,261.86,96.68,46.99,0.34,462.32,657.11,4.687671407499835,47.11,153.16,21.92,6.13,294.01,23.68,67.47,0,
2021-11-30 22:00:00,76.33,4.504686647409769,355.34,4.372733587762289,114.73,56.76,6.034404297599238,256.08,97.03,46.37,0.34,463.56,649.62,4.686012573832192,47.95,153.21,22.4,6.14,295.91,23.68,82.27,0,
2021-11-30 23:00:00,76.33,4.505902184329423,360.1,4.378269585796169,115.67,57.94,6.0422764756575855,260.49,97.57,46.86,0.34,457.03,665.95,4.687303015526614,46.91,152.9,21.42,6.13,305.25,23.68,65.29,0,
2021-12-01 01:00:00,75.83,4.444062025593334,371.53,4.391853195491617,113.68,60.69,6.066108090103747,274.15,97.27,49.25,0.35,439.08,677.01,4.689327493994814,45.49,152.7,20.63,6.04,308.42,23.48,47.73,0,
2021-12-01 02:00:00,75.63,4.376762804998783,378.19,4.399866552802212,110.75,62.27,6.081853546835663,283.4,96.43,51.13,0.35,427.66,671.76,4.689970787680556,45.11,152.82,20.81,5.95,302.24,23.28,47.15,0,
2021-12-01 03:00:00,75.63,4.396299293960601,371.71,4.391481793444637,111.2,60.92,6.072376107988461,278.37,96.26,50.81,0.34,439.85,668.4,4.688499793575096,45.23,152.95,21.43,5.95,305.98,23.28,47.55,0,
2021-12-01 04:00:00,74.33,4.415461410760119,365.22,4.382901252084542,111.64,59.58,6.062784708354025,273.34,96.08,50.48,0.34,452.04,665.03,4.6871187686352584,45.36,153.09,22.04,5.95,309.73,23.28,47.95,0,
2021-12-01 05:00:00,73.33,4.47597224751641,365.1,4.383400690227026,110.83,59.69,6.062365596864235,273.49,95.8,49.92,0.34,438.35,672.34,4.687855552606699,45.29,152.91,22.21,5.95,309.93,23.28,47.91,0,
2021-12-01 06:00:00,72.33,4.5331369830882595,364.98,4.383775105207999,110.02,59.79,6.061946309646352,273.64,95.52,49.36,0.35,424.66,679.65,4.6886837862159085,45.23,152.73,22.37,5.95,310.13,23.28,47.87,0,
2021-12-01 07:00:00,72.33,4.492449315923973,364.74,4.383275854074314,110.26,59.83,6.063273449854415,274.59,95.63,49.85,0.35,425.55,676.94,4.688959711717774,45.12,152.97,22.26,5.95,312.02,23.28,48.8,0,
2021-12-01 08:00:00,72.33,4.4499189007168,364.51,4.382901252084542,110.51,59.88,6.064598831095483,275.54,95.74,50.35,0.35,426.44,674.22,4.689235561105759,45.02,153.21,22.15,5.95,313.0034000000001,23.28,49.73,1,
2021-12-01 09:00:00,73.63,4.46579316951945,364.45,4.382776353564427,111.74,59.23,6.066456057398334,276.59,96.32,50.6,0.35,441.8,667.82,4.690613667805559,45.15,152.96,21.66,5.94,311.57,23.28,53.82,1,0.13
2021-12-01 10:00:00,74.03,4.481419378551917,364.39,4.382651439442724,112.83069999999991,58.59,6.068309840804893,277.63,96.91,50.86,0.36,457.15,661.43,4.691898189497915,45.27,152.72,21.18,5.93,309.23,23.28,57.91,1,
2021-12-01 11:00:00,74.03,4.476313563863087,365.75,4.384274107214361,113.07,59.48,6.069628568077336,277.63,96.68,50.74,0.36,452.81,668.27,4.691714787388277,45.62,152.96,21.32,5.93,312.26,23.28,52.42,1,
2021-12-01 12:00:00,73.33,4.471181545984774,367.12,4.38589414620037,113.17,60.38,6.0709224684426975,277.63,96.45,50.61,0.36,448.47,675.12,4.691531351636135,45.96,153.21,21.46,5.94,315.29,23.28,46.93,1,0.11
2021-12-01 13:00:00,72.73,4.470151974310003,372.75,4.390614651860415,113.08,61.38,6.082059080252694,283.07,96.71,50.64,0.37,438.24,673.09,4.6930894840259745,45.86,153.13,21.99,5.93,315.83,23.48,48.13,1,
2021-12-01 14:00:00,72.03,4.46900676117522,378.37,4.395312978999615,113.0,62.39,6.093073032696079,288.52,96.96,50.67,0.37,428.01,671.06,4.6946451924156944,45.76,153.06,22.53,5.92,316.37,23.58,49.33,1,
2021-12-01 15:00:00,72.03,4.448516375942715,370.4,4.384648195378833,113.29,60.91,6.079818772073553,283.28,96.55,50.14,0.37,440.99,671.5,4.692814695840138,45.86,153.12,22.33,5.93,312.5,23.78,47.82,1,
2021-12-01 16:00:00,72.83,4.427477897577799,362.42,4.373868446972418,113.57,59.44,6.066386473625241,278.04,96.13,49.6,0.36,453.96,671.95,4.691072614988795,45.97,153.19,22.14,5.93,308.63,23.88,46.31,1,
2021-12-01 17:00:00,72.03,4.431649785147205,370.52,4.385520523928138,112.49,61.63,6.080985273046394,286.82,96.24,50.87,0.36,447.31,665.89,4.691439621140267,45.95,152.9,21.8,5.88,324.25,23.88,46.91,1,
2021-12-01 18:00:00,71.33,4.435804340354353,378.61,4.396915247167632,111.4,63.83,6.095610323529821,295.6,96.36,52.15,0.36,440.66,659.84,4.691806492647638,45.92,152.61,21.47,5.84,339.86,23.88,47.51,1,
2021-12-01 19:00:00,71.33,4.435804340354353,368.17,4.386392092183521,110.53,60.84,6.076885076036254,280.13,95.53,50.4,0.37,447.25,670.97,4.694279361059867,45.54,153.08,21.946299999999994,5.84,329.72,23.88,48.01,1,
2021-12-01 20:00:00,71.63,4.435922788681409,357.72,4.375882799913392,109.67,57.85,6.058071240601964,264.65,94.71,48.65,0.38,453.84,682.1,4.696746129475301,45.16,153.56,22.97,5.84,319.58,23.88,48.51,1,
2021-12-01 21:00:00,71.63,4.449451610988671,355.82,4.372733587762289,110.07,57.54,6.055635813315717,263.73,94.65,48.9,0.38,442.14,697.63,4.696928611227632,45.91,153.43,22.99,5.83,318.51,23.88,49.29,1,0.16
2021-12-01 22:00:00,71.63,4.462799844696365,353.91,4.369700984983244,110.47,57.23,6.053194440239918,262.81,94.59,49.15,0.38,430.44,713.16,4.697111059686448,46.67,153.3,22.478599999999997,5.83,317.44,23.88,50.07,1,
2021-12-01 23:00:00,71.63,4.446057214331018,354.0,4.369954053439613,111.07,56.84,6.051853847120766,259.06,95.04,48.46,0.39,443.67,709.46,4.69866052907543,46.59,153.39,22.46,5.84,314.19,23.88,49.09,1,
2021-12-02 01:00:00,70.33,4.427119496044782,357.48,4.37424644735492,112.38,57.09,6.058071240601964,258.17,96.11,48.58,0.4,440.08,698.67,4.702206148499686,46.62,153.28,22.0,5.9,313.31,23.88,47.37,1,
2021-12-02 02:00:00,69.63,4.425325559069029,360.88,4.378520495344594,113.1,57.75,6.06555109046068,261.02,96.74,49.4,0.4,423.26,691.57,4.70401955003026,46.74,153.12420000000012,22.1,5.95,315.68,23.88,46.63,1,
2021-12-02 03:00:00,69.63,4.4272389774954295,360.28,4.378896741664954,112.8,57.9,6.064924094794276,261.35,96.55,49.3,0.4,415.22,687.81,4.703475874772215,46.3,153.04,21.77,5.93,318.98,23.88,47.47,1,
2021-12-02 04:00:00,70.681,4.429148741742616,359.68,4.379272846477261,112.5,58.06,6.064319949409231,261.68,96.35,49.2,0.4,407.17,684.05,4.702931903770587,46.03539999999998,153.0,21.44,5.91,322.28,23.88,48.31,1,
2021-12-02 05:00:00,68.83,4.379147493923038,354.92,4.373616367313912,112.56,56.89,6.054157616446405,254.95,96.2,48.54,0.39,401.35,684.87,4.701389043728634,46.02,153.01,21.49,5.94,312.72,23.88,48.21,1,
2021-12-02 06:00:00,68.33,4.326381780706431,350.16,4.36792771029438,112.63,55.72,6.043914672108901,248.23,96.06,47.88,0.38,395.52,685.68,4.699843799590773,46.17,153.02,21.53,5.96,303.16,23.88,48.11,1,
2021-12-02 07:00:00,68.33,4.317221411307766,352.13,4.370839289033305,112.64,56.43,6.050110742540715,252.57,96.15,48.28,0.38,412.17,681.15,4.700298531079668,45.95,152.96,21.83,5.94,306.2,23.88,48.37,1,
2021-12-02 08:00:00,68.83,4.307976353163715,354.09,4.373742415086184,112.64,57.13,6.056245226422895,256.92,96.25,48.69,0.39,428.82,676.62,4.700843936056374,45.72,152.9,22.13,5.92,309.23,23.88,48.63,1,
2021-12-02 09:00:00,69.03,4.309724722918476,369.68,4.388257184424518,112.63,60.95,6.086001700931971,280.07,96.6,50.88,0.4,403.27,677.82,4.7032945839812905,45.34,153.1,21.97,5.92,320.31,23.88,48.65,1,0.18
2021-12-02 10:00:00,69.33,4.311335894051113,385.27,4.402441819416474,112.61,64.78,6.114876157023182,303.22,96.95,53.08,0.41,377.71,679.02,4.70564880455431,44.96,153.29,21.82,5.930800000000001,331.38,23.88,48.66,1,
2021-12-02 11:00:00,69.33,4.3225419878389895,379.5,4.397161522258152,112.46,63.0,6.1035647996288676,293.69,96.47,52.21,0.41,385.94,692.06,4.708899371750569,44.84,153.46,22.87,5.92,325.24,23.88,46.11,1,0.19
2021-12-02 12:00:00,69.03,4.333492687678026,373.73,4.391853195491617,112.31,61.22,6.092146635973891,284.17,95.98,51.33,0.42,394.17,705.1,4.712139406985334,44.71,153.63,23.93,5.93,319.1,23.88,43.57,1,
2021-12-02 13:00:00,68.63,4.300680995219929,347.31,4.362078996864185,106.25,55.16,6.0332061186876205,223.71,93.14,47.11,0.36,405.17,704.11,4.70211539204457,46.9,153.27,12.63,5.94,318.61,23.08,32.91,1,0.17
2021-12-02 14:00:00,70.00800000000001,4.266756065129537,320.88,4.331522502500114,100.19,49.11,5.970547298852594,163.25,90.3,42.89,0.31,416.17,703.11,4.691989877940651,49.1,152.92,14.857000000000003,5.95,318.12,22.28,22.26,1,
2021-12-02 15:00:00,68.03,4.297693486208131,342.93,4.356324137321509,109.03,54.29,6.026831690945273,219.9,94.83,47.48,0.34,379.47,672.55,4.692814695840138,46.33,152.99,11.51,5.95,306.02,22.28,33.66,1,
2021-12-02 16:00:00,68.03,4.327702435943282,364.98,4.380650688493951,117.56360000000001,59.47,6.080093365334014,276.56,99.36,52.07,0.36,342.76,641.99,4.693638833975699,43.56,153.05,21.69,5.95,293.91,22.28,45.06,1,
2021-12-02 17:00:00,68.93,4.3129444734864375,361.65,4.375882799913392,116.01,58.61,6.075920578648298,272.06,98.15,51.2,0.37,354.11,679.69,4.695559185715772,44.53,153.13,22.71,5.93,320.45,22.28,49.97,1,
2021-12-02 18:00:00,69.83,4.297965447047447,358.32,4.371092069621102,114.16,57.75,6.071753378336785,267.57,96.94,50.32,0.37,365.45,717.39,4.697475856772117,45.5,153.2,23.73,5.92,346.98,22.28,54.87,1,
2021-12-02 19:00:00,69.83,4.353241283242128,346.44,4.360164387816747,112.21,55.5,6.047773989562574,250.37,95.93,48.79,0.36,367.37,672.86,4.694462293466853,46.46,153.5,18.94,5.94,336.31,22.28,45.13,1,
2021-12-02 20:00:00,68.63,4.40562108352751,334.57,4.3489867805956814,110.26,53.25,6.0232296515379815,233.17,94.93,47.26,0.35,369.29,628.33,4.691439621140267,45.390299999999996,153.81,14.15,5.95,325.63,22.28,35.39,1,
2021-12-02 21:00:00,69.33,4.412070756022258,335.17,4.3551691805039985,111.69,52.72,6.017010454075721,224.87,95.57,45.69,0.36,365.24,634.47,4.693181063310805,45.7,153.3,12.81,5.95,327.66,22.28,27.83,1,0.04
2021-12-02 22:00:00,70.03,4.418599614904722,335.76,4.36131359307634,113.11,52.19,6.010752336015266,216.57,96.2,44.13,0.36,361.18,640.62,4.694828057918627,43.97,152.79,11.47,5.95,329.69,22.28,20.27,1,
2021-12-02 23:00:00,70.03,4.414977734813568,351.83,4.373868446972418,113.31,56.17,6.04989853594501,247.46,96.55,47.92,0.37,365.97,638.0,4.69537645387424,43.07,153.06,16.2,5.89,335.96,22.28,45.13,1,
2021-12-03 01:00:00,70.93,4.401093697391107,359.86,4.376888456817758,113.27,58.01,6.072998450089244,266.02,96.6,50.46,0.37,373.97,662.7,4.695924549256556,43.13,153.14,21.22,5.84,346.47,22.28,64.55,1,0.12
2021-12-03 02:00:00,70.83,4.390490713086011,351.83,4.367674128449481,113.03,55.88,6.05821156521981,253.7,96.29,49.21,0.37,377.18,690.02,4.696015869287668,44.09,152.94,21.5,5.85,350.71,22.28,59.11,1,
2021-12-03 03:00:00,70.83,4.403054001865957,361.47,4.375253750386452,114.86,58.6,6.078467590729556,269.12,97.4,50.56,0.37,394.48,688.55,4.694736629347134,44.83,152.96,21.7,5.84,342.02,22.28,54.13,1,
2021-12-03 04:00:00,71.83,4.415461410760119,371.11,4.382901252084542,116.68,61.32,6.098298976021809,284.53,98.5,51.91,0.36,411.77,687.07,4.693547296605504,45.56,152.98,21.89,5.83,333.34,22.28,49.15,1,
2021-12-03 05:00:00,71.83,4.413404170366137,360.96,4.37449836825309,115.35,58.47,6.081259546224197,268.61,97.95,50.39,0.36,399.55,686.7,4.6926314617580855,44.65,153.18,21.82,5.84,341.76,22.28,48.75,1,
2021-12-03 06:00:00,71.83,4.411221292953157,350.82,4.3660242771963755,114.01,55.62,6.0639014809974885,252.69,97.39,48.88,0.35,387.32,686.33,4.691806492647638,43.73,153.39,21.74,5.84,350.18,22.28,48.35,1,
2021-12-03 07:00:00,71.83,4.384772860341907,341.86,4.3538843287276014,113.14,53.39,6.047159390450944,240.43,96.34,47.15,0.35,389.81,689.8,4.69024635834321,43.81,153.05,20.85,5.84,358.21,22.28,47.17,1,
2021-12-03 08:00:00,71.83,4.3576058601322,332.91,4.341595188879544,112.27,51.16,6.030132222748821,228.17,95.3,45.42,0.34,392.3,693.27,4.6886837862159085,43.89,152.72,19.96,5.84,366.24,22.28,45.99,0,
