DateTime,stage_1_output_konv_avd,stage_2_input_water_sum,stage_2_output_bottom_pressure,stage_2_output_bottom_temp,stage_2_output_bottom_temp_hum_steam,stage_2_output_bottom_vacuum,stage_2_output_top_pressure,stage_2_output_top_pressure_at_end,stage_2_output_top_temp,stage_2_output_top_vacuum,stage_3_input_pressure,stage_3_input_soft_water,stage_3_input_steam,stage_3_output_temp_hum_steam,stage_3_output_temp_top,stage_4_input_overheated_steam,stage_4_input_polymer,stage_4_input_steam,stage_4_input_water,stage_4_output_dry_residue_avg,stage_4_output_product,work_shift,stage_4_output_danger_gas
4.650970673275682,75.63,0.24851477367175784,0.1929748816554362,4.376260039779544,93.96,73.33,0.1646381359462457,0.3964966720633208,94.14,50.05,0.34,0.3913754631826581,0.4915394891308748,4.737863727713557,43.25,152.88,18.67,4.6,0.12454578488372094,21.18,0.5134474327628362,1.0,
4.651383725733345,75.63,0.2513248406633113,0.20440072163199852,4.383775105207999,92.86,74.11,0.17461046724554746,0.41763356718834316,93.91,51.03,0.35,0.3992003473238897,0.48804463695367634,4.739875888840383,43.61,153.15,19.87,4.61,0.12758902616279066,21.18,0.5405303742712055,1.0,
4.657166460140615,67.43,0.3028531657380238,0.23843152976731996,4.416428061391214,92.36,68.84,0.3074044678220455,0.47812106493973744,94.37,54.04,0.38,0.4012701553870542,0.4050250306980259,4.738564069158622,42.94,153.3,19.31,4.43,0.08854166666666664,21.78,0.6866654128267821,1.0,0.17
4.657579512598277,68.03,0.3025069772695661,0.21499390930257656,4.4039104281738854,90.95,65.48,0.29291124307218164,0.43852311566828567,93.5,52.09,0.39,0.40794402431267235,0.44157929536223667,4.73952623848717,44.18,153.13,19.47,4.43,0.08854166666666664,22.38,0.4664284370885838,1.0,
4.918215613383077,70.43,0.35211955531113404,0.17058578631674703,4.391481793444637,85.51,73.67,0.23661831702947733,0.3056305090843677,96.08,49.57,0.38,0.43666892157951603,0.354511597781646,4.759006530702958,47.77,153.36,15.42,6.351699999999999,0.49497335271317827,22.88,0.5039495956366371,2.0,0.1
4.918628665840739,69.33,0.3433497464779419,0.16993816785653715,4.388629785807454,85.7,73.78,0.23743868347029565,0.3251708940456916,96.17,49.65,0.39,0.42875316781599915,0.3523796030171774,4.758320365481766,47.92,153.29,15.49,6.51,0.4999242974806201,22.88,0.5282113974045515,2.0,
4.919041718298401,69.33,0.352910017113705,0.16443341094475195,4.385645080196593,85.17,73.58,0.23423864660583996,0.31781795286922104,94.78,49.18,0.39,0.4336096442959119,0.3504904937322053,4.759435144999521,47.77,153.33,15.56,6.46,0.44503997093023245,22.88,0.5236975738198232,2.0,
4.919867823213726,69.83,0.361857816115139,0.15792638736835618,4.382151626862033,84.7041,73.26,0.22967692708975235,0.3101951789890269,93.56,48.62,0.39,0.44006138747816614,0.33639638910253816,4.757032535297338,47.17,153.34,15.34,6.37,0.38450823643410853,22.88,0.5174910663908219,2.0,
4.920280875671388,70.83,0.36136825198062017,0.1569087012165975,4.3815265096322,84.7041,73.15,0.2247081334811566,0.30992534628530316,93.71,48.52,0.39,0.44165665418050754,0.3241846469389683,4.753503980493785,46.72,153.31,15.05,6.33,0.3788456879844961,22.88,0.5158924205378973,2.0,
4.92069392812905,70.83,0.36009426242488607,0.16085608992644906,4.383650315789979,84.7041,73.12,0.23061023832022395,0.3157492354740061,93.71,48.79,0.4,0.4403238997203236,0.32215385445762323,4.754365752349944,46.34,153.44,15.13,6.35,0.380844234496124,22.88,0.5186195222870039,2.0,
